Beat number,state,tsid,type
37,0.5290600061416626,7,neutral
38,0.5591099858283997,7,neutral
39,0.5383999943733215,7,neutral
40,0.565339982509613,7,neutral
41,0.5313199758529663,7,neutral
42,0.527649998664856,7,neutral
43,0.5806699991226196,7,neutral
44,0.5287600159645081,7,neutral
45,0.5530800223350525,7,neutral
46,0.5261200070381165,7,neutral
47,0.5938799977302551,7,neutral
48,0.5372200012207031,7,neutral
49,0.5737900137901306,7,neutral
50,0.5410400032997131,7,neutral
51,0.5790299773216248,7,neutral
52,0.5488600134849548,7,neutral
53,0.5309299826622009,7,neutral
54,0.5584700107574463,7,neutral
55,0.5348100066184998,7,neutral
56,0.563260018825531,7,neutral
57,0.5356699824333191,7,neutral
58,0.5755199790000916,7,neutral
59,0.5324900150299072,7,neutral
60,0.5423099994659424,7,neutral
61,0.565530002117157,7,neutral
62,0.5443300008773804,7,neutral
63,0.5733699798583984,7,neutral
64,0.5298900008201599,7,neutral
65,0.5673099756240845,7,neutral
66,0.5242999792098999,7,neutral
67,0.5859000086784363,7,neutral
68,0.5169900059700012,7,neutral
69,0.5765100121498108,7,neutral
70,0.5270799994468689,7,neutral
71,0.5647299885749817,7,neutral
72,0.5261600017547607,7,neutral
73,0.573930025100708,7,neutral
74,0.5037199854850769,7,neutral
75,0.5866299867630005,7,neutral
0,1.25,8,neutral
1,1.2798000574111938,8,neutral
2,1.263100028038025,8,neutral
3,1.285899996757507,8,neutral
4,1.311900019645691,8,neutral
5,1.360700011253357,8,neutral
6,1.2771999835968018,8,neutral
7,1.3184000253677368,8,neutral
8,1.3157999515533447,8,neutral
9,1.3072999715805054,8,neutral
10,1.298699975013733,8,neutral
11,1.278599977493286,8,neutral
12,1.25600004196167,8,neutral
13,1.2968000173568726,8,neutral
14,1.3178000450134275,8,neutral
15,1.2817000150680542,8,neutral
16,1.2798000574111938,8,neutral
17,1.3047000169754028,8,neutral
18,1.2812000513076782,8,neutral
19,1.2996000051498413,8,neutral
20,1.2757999897003174,8,neutral
21,1.263800024986267,8,neutral
22,1.277500033378601,8,neutral
23,1.254699945449829,8,neutral
24,1.2900999784469604,8,neutral
25,1.273300051689148,8,neutral
26,1.2750999927520752,8,neutral
27,1.249500036239624,8,neutral
28,1.225499987602234,8,neutral
29,1.2597999572753906,8,neutral
30,1.2685999870300293,8,neutral
31,1.2542999982833862,8,neutral
32,1.2532000541687012,8,neutral
33,1.2616000175476074,8,neutral
34,1.2476999759674072,8,neutral
35,1.2474000453948977,8,neutral
36,1.260800004005432,8,neutral
37,1.2445000410079956,8,neutral
38,1.2776000499725342,8,neutral
39,1.2487000226974487,8,neutral
40,1.2733999490737915,8,neutral
41,1.270900011062622,8,neutral
42,1.2596999406814575,8,neutral
43,1.2689000368118286,8,neutral
44,1.2479000091552734,8,neutral
45,1.2674000263214111,8,neutral
46,1.2696000337600708,8,neutral
47,1.250100016593933,8,neutral
48,1.2949999570846558,8,neutral
49,1.248900055885315,8,neutral
50,1.2268999814987185,8,neutral
51,1.2340999841690063,8,neutral
52,1.2736999988555908,8,neutral
53,1.260200023651123,8,neutral
54,1.252900004386902,8,neutral
55,1.256500005722046,8,neutral
56,1.25,8,neutral
57,1.292799949645996,8,neutral
58,1.2479000091552734,8,neutral
59,1.225600004196167,8,neutral
60,1.2317999601364136,8,neutral
61,1.2510000467300415,8,neutral
62,1.245100021362305,8,neutral
63,1.231600046157837,8,neutral
64,1.2525999546051023,8,neutral
65,1.2134000062942505,8,neutral
66,1.2697999477386477,8,neutral
67,1.2437000274658203,8,neutral
68,1.229300022125244,8,neutral
69,1.2503999471664429,8,neutral
70,1.240399956703186,8,neutral
71,1.212299942970276,8,neutral
72,1.2552000284194946,8,neutral
73,1.2446999549865725,8,neutral
74,1.2308000326156616,8,neutral
75,1.2307000160217283,8,neutral
76,1.2483999729156494,8,neutral
77,1.2513999938964844,8,neutral
78,1.2089999914169312,8,neutral
79,1.2437000274658203,8,neutral
80,1.2305999994277954,8,neutral
81,1.1841000318527222,8,neutral
82,1.1881999969482422,8,neutral
83,1.184000015258789,8,neutral
84,1.187800049781799,8,neutral
85,1.1992000341415403,8,neutral
86,1.2055000066757202,8,neutral
87,1.194100022315979,8,neutral
88,1.218999981880188,8,neutral
89,1.229300022125244,8,neutral
90,1.207800030708313,8,neutral
91,1.2345999479293823,8,neutral
92,1.1857999563217163,8,neutral
93,1.1730999946594238,8,neutral
94,1.1943999528884888,8,neutral
95,1.182600021362305,8,neutral
96,1.14900004863739,8,neutral
97,1.179800033569336,8,neutral
98,1.205199956893921,8,neutral
99,1.192199945449829,8,neutral
100,1.1730999946594238,8,neutral
101,1.2144999504089355,8,neutral
102,1.174100041389465,8,neutral
103,1.1957999467849731,8,neutral
104,1.1799999475479126,8,neutral
105,1.2230000495910645,8,neutral
106,1.246999979019165,8,neutral
107,1.188599944114685,8,neutral
108,1.2182999849319458,8,neutral
109,1.1957000494003296,8,neutral
110,1.205399990081787,8,neutral
0,0.6976400017738342,9,neutral
1,0.604610025882721,9,neutral
2,0.6487600207328796,9,neutral
3,0.6124100089073181,9,neutral
4,0.6359099745750427,9,neutral
5,0.6166499853134155,9,neutral
6,0.6236900091171265,9,neutral
7,0.671750009059906,9,neutral
8,0.6156799793243408,9,neutral
9,0.6474300026893616,9,neutral
10,0.623769998550415,9,neutral
11,0.6453400254249573,9,neutral
12,0.6148099899291992,9,neutral
13,0.635129988193512,9,neutral
14,0.6488400101661682,9,neutral
15,0.6492699980735779,9,neutral
16,0.5906500220298767,9,neutral
17,0.7034800052642822,9,neutral
18,0.5848100185394287,9,neutral
19,0.677869975566864,9,neutral
20,0.616379976272583,9,neutral
21,0.686460018157959,9,neutral
22,0.6081500053405762,9,neutral
23,0.6743000149726868,9,neutral
24,0.6307100057601929,9,neutral
25,0.6607599854469299,9,neutral
26,0.6346700191497803,9,neutral
27,0.6259199976921082,9,neutral
28,0.6291400194168091,9,neutral
29,0.653219997882843,9,neutral
30,0.6175000071525574,9,neutral
31,0.6524999737739563,9,neutral
32,0.6114599704742432,9,neutral
33,0.6412000060081482,9,neutral
34,0.6484100222587585,9,neutral
35,0.6263700127601624,9,neutral
36,0.6672199964523315,9,neutral
37,0.6525599956512451,9,neutral
38,0.6470000147819519,9,neutral
39,0.6490499973297119,9,neutral
40,0.6376100182533264,9,neutral
41,0.6533200144767761,9,neutral
42,0.6258100271224976,9,neutral
43,0.6084200143814087,9,neutral
44,0.6389899849891663,9,neutral
45,0.6745499968528748,9,neutral
46,0.6108499765396118,9,neutral
47,0.7195500135421753,9,neutral
0,1.485100030899048,10,neutral
1,1.4962999820709229,10,neutral
2,1.50600004196167,10,neutral
3,1.475000023841858,10,neutral
4,1.514899969100952,10,neutral
5,1.4997999668121338,10,neutral
6,1.5083999633789062,10,neutral
7,1.493399977684021,10,neutral
8,1.4947999715805054,10,neutral
9,1.4910999536514282,10,neutral
10,1.506999969482422,10,neutral
11,1.5388000011444092,10,neutral
12,1.5092999935150146,10,neutral
13,1.4830000400543213,10,neutral
14,1.502400040626526,10,neutral
15,1.473399996757507,10,neutral
16,1.4825999736785889,10,neutral
17,1.4702999591827393,10,neutral
18,1.437800049781799,10,neutral
19,1.4823999404907229,10,neutral
20,1.46150004863739,10,neutral
21,1.4859000444412231,10,neutral
22,1.4803999662399292,10,neutral
23,1.496000051498413,10,neutral
24,1.4602999687194824,10,neutral
25,1.471400022506714,10,neutral
26,1.4853999614715576,10,neutral
27,1.4342999458312988,10,neutral
28,1.437399983406067,10,neutral
29,1.4846999645233154,10,neutral
30,1.4144999980926514,10,neutral
31,1.4290000200271606,10,neutral
32,1.4306999444961548,10,neutral
33,1.4223999977111816,10,neutral
34,1.424299955368042,10,neutral
35,1.4342999458312988,10,neutral
36,1.419800043106079,10,neutral
37,1.4246000051498413,10,neutral
38,1.39110004901886,10,neutral
39,1.416100025177002,10,neutral
40,1.417199969291687,10,neutral
41,1.3889000415802002,10,neutral
42,1.4156999588012695,10,neutral
43,1.416700005531311,10,neutral
44,1.3869999647140503,10,neutral
45,1.3860000371932983,10,neutral
46,1.3349000215530396,10,neutral
47,1.3492000102996826,10,neutral
48,1.3907999992370603,10,neutral
49,1.3652000427246094,10,neutral
50,1.3738000392913818,10,neutral
51,1.363700032234192,10,neutral
52,1.3769999742507937,10,neutral
53,1.3794000148773191,10,neutral
54,1.3669999837875366,10,neutral
55,1.3797999620437622,10,neutral
56,1.372099995613098,10,neutral
57,1.375300049781799,10,neutral
58,1.3730000257492063,10,neutral
59,1.3802000284194946,10,neutral
60,1.3712999820709229,10,neutral
61,1.3948999643325806,10,neutral
62,1.3873000144958496,10,neutral
63,1.3803000450134275,10,neutral
64,1.3693000078201294,10,neutral
65,1.378999948501587,10,neutral
66,1.423200011253357,10,neutral
67,1.4115999937057495,10,neutral
68,1.3946000337600708,10,neutral
69,1.4191999435424805,10,neutral
70,1.4301999807357788,10,neutral
71,1.4184999465942385,10,neutral
72,1.3939000368118286,10,neutral
73,1.4133000373840332,10,neutral
74,1.4325000047683716,10,neutral
75,1.422700047492981,10,neutral
76,1.4011000394821167,10,neutral
77,1.4061000347137451,10,neutral
78,1.4038000106811523,10,neutral
79,1.4048999547958374,10,neutral
80,1.3789000511169434,10,neutral
81,1.3955999612808228,10,neutral
82,1.3697999715805054,10,neutral
83,1.3553999662399292,10,neutral
84,1.3632999658584597,10,neutral
85,1.3645000457763672,10,neutral
86,1.3971999883651731,10,neutral
87,1.3716000318527222,10,neutral
88,1.412500023841858,10,neutral
89,1.38510000705719,10,neutral
90,1.3787000179290771,10,neutral
91,1.374699950218201,10,neutral
92,1.3787000179290771,10,neutral
93,1.3593000173568726,10,neutral
94,1.3877999782562256,10,neutral
95,1.4093999862670898,10,neutral
96,1.398300051689148,10,neutral
97,1.424100041389465,10,neutral
98,1.4097000360488892,10,neutral
99,1.3984999656677246,10,neutral
100,1.3996000289916992,10,neutral
101,1.383800029754639,10,neutral
102,1.4062000513076782,10,neutral
103,1.3724000453948977,10,neutral
104,1.4048000574111938,10,neutral
105,1.4085999727249146,10,neutral
106,1.3524999618530271,10,neutral
107,1.3847999572753906,10,neutral
108,1.3700000047683716,10,neutral
109,1.3834999799728394,10,neutral
110,1.3912999629974363,10,neutral
111,1.3710999488830566,10,neutral
112,1.3650000095367432,10,neutral
113,1.3982000350952148,10,neutral
114,1.413599967956543,10,neutral
115,1.402500033378601,10,neutral
116,1.40910005569458,10,neutral
117,1.3797999620437622,10,neutral
118,1.375,10,neutral
119,1.3658000230789185,10,neutral
120,1.382099986076355,10,neutral
121,1.3792999982833862,10,neutral
122,1.3802000284194946,10,neutral
123,1.3518999814987185,10,neutral
124,1.3624999523162842,10,neutral
125,1.3566999435424805,10,neutral
126,1.3609999418258667,10,neutral
127,1.3688000440597534,10,neutral
128,1.3657000064849854,10,neutral
129,1.3791999816894531,10,neutral
130,1.395300030708313,10,neutral
131,1.3624999523162842,10,neutral
132,1.3942999839782717,10,neutral
133,1.3482999801635742,10,neutral
134,1.3488999605178833,10,neutral
135,1.3108999729156494,10,neutral
136,1.3310999870300293,10,neutral
137,1.3727999925613403,10,neutral
138,1.3495999574661257,10,neutral
139,1.3423999547958374,10,neutral
140,1.370100021362305,10,neutral
141,1.398800015449524,10,neutral
142,1.3519999980926514,10,neutral
143,1.375100016593933,10,neutral
144,1.371000051498413,10,neutral
145,1.3619999885559082,10,neutral
146,1.3538000583648682,10,neutral
147,1.375,10,neutral
148,1.3359999656677246,10,neutral
0,1.3114999532699585,11,neutral
1,1.2685999870300293,11,neutral
2,1.2724000215530396,11,neutral
3,1.2594000101089478,11,neutral
4,1.2838000059127808,11,neutral
5,1.2568000555038452,11,neutral
6,1.2716000080108645,11,neutral
7,1.2585999965667725,11,neutral
8,1.2716000080108645,11,neutral
9,1.281999945640564,11,neutral
10,1.2828999757766724,11,neutral
11,1.2493000030517578,11,neutral
12,1.2483999729156494,11,neutral
13,1.242799997329712,11,neutral
14,1.236799955368042,11,neutral
15,1.2187000513076782,11,neutral
16,1.2347999811172483,11,neutral
17,1.225600004196167,11,neutral
18,1.233199954032898,11,neutral
19,1.2073999643325806,11,neutral
20,1.2265000343322754,11,neutral
21,1.251099944114685,11,neutral
22,1.2525999546051023,11,neutral
23,1.2480000257492063,11,neutral
24,1.2604999542236328,11,neutral
25,1.246999979019165,11,neutral
26,1.2472000122070312,11,neutral
27,1.270400047302246,11,neutral
28,1.267699956893921,11,neutral
29,1.2587000131607056,11,neutral
30,1.277400016784668,11,neutral
31,1.2604000568389893,11,neutral
32,1.2716000080108645,11,neutral
33,1.2551000118255615,11,neutral
34,1.2488000392913818,11,neutral
35,1.2483999729156494,11,neutral
36,1.246500015258789,11,neutral
37,1.2719000577926636,11,neutral
38,1.129699945449829,11,neutral
39,1.2826999425888062,11,neutral
40,1.267799973487854,11,neutral
41,1.2756999731063845,11,neutral
42,1.261299967765808,11,neutral
43,1.2882000207901,11,neutral
44,1.283900022506714,11,neutral
45,1.2890000343322754,11,neutral
46,1.2522000074386597,11,neutral
47,1.2942999601364136,11,neutral
48,1.2720999717712402,11,neutral
49,1.2901999950408936,11,neutral
50,1.270900011062622,11,neutral
51,1.263399958610535,11,neutral
52,1.2805999517440796,11,neutral
53,1.2584999799728394,11,neutral
54,1.2848000526428225,11,neutral
55,1.268399953842163,11,neutral
56,1.28849995136261,11,neutral
57,1.2510000467300415,11,neutral
58,1.2734999656677246,11,neutral
59,1.277899980545044,11,neutral
60,1.2592999935150146,11,neutral
61,1.2731000185012815,11,neutral
62,1.2654000520706177,11,neutral
63,1.2760000228881836,11,neutral
64,1.2753000259399414,11,neutral
65,1.2662999629974363,11,neutral
66,1.2683000564575195,11,neutral
67,1.3006999492645264,11,neutral
68,1.3006000518798828,11,neutral
69,1.252900004386902,11,neutral
70,1.260599970817566,11,neutral
71,1.246999979019165,11,neutral
72,1.2516000270843506,11,neutral
73,1.238700032234192,11,neutral
74,1.2355999946594238,11,neutral
75,1.2450000047683716,11,neutral
76,1.2640999555587769,11,neutral
77,1.2663999795913696,11,neutral
78,1.271299958229065,11,neutral
79,1.2714999914169312,11,neutral
80,1.270699977874756,11,neutral
81,1.2596999406814575,11,neutral
82,1.2518999576568604,11,neutral
83,1.2734999656677246,11,neutral
84,1.2632999420166016,11,neutral
85,1.2764999866485596,11,neutral
86,1.260800004005432,11,neutral
87,1.2798000574111938,11,neutral
88,1.2268999814987185,11,neutral
89,1.2218999862670898,11,neutral
90,1.2487000226974487,11,neutral
91,1.2599999904632568,11,neutral
92,1.215399980545044,11,neutral
93,1.2009999752044678,11,neutral
94,1.2417999505996704,11,neutral
95,1.2714999914169312,11,neutral
96,1.2484999895095823,11,neutral
97,1.2653000354766846,11,neutral
98,1.2364000082015991,11,neutral
99,1.211300015449524,11,neutral
100,1.2457000017166138,11,neutral
101,1.2285000085830688,11,neutral
102,1.235200047492981,11,neutral
103,1.2380000352859497,11,neutral
104,1.2390999794006348,11,neutral
105,1.227300047874451,11,neutral
106,1.2547999620437622,11,neutral
107,1.2062000036239624,11,neutral
108,1.2452000379562378,11,neutral
109,1.2170000076293943,11,neutral
110,1.2231999635696411,11,neutral
111,1.217900037765503,11,neutral
112,1.194499969482422,11,neutral
113,1.246000051498413,11,neutral
114,1.198099970817566,11,neutral
115,1.2414000034332275,11,neutral
116,1.2139999866485596,11,neutral
117,1.2216999530792236,11,neutral
118,1.2151999473571775,11,neutral
119,1.1857000589370728,11,neutral
120,1.1914000511169434,11,neutral
121,1.207900047302246,11,neutral
122,1.207900047302246,11,neutral
123,1.2263000011444092,11,neutral
124,1.1872999668121338,11,neutral
125,1.227300047874451,11,neutral
126,1.2138999700546265,11,neutral
127,1.1684000492095947,11,neutral
128,1.2143000364303589,11,neutral
129,1.2066999673843384,11,neutral
130,1.2187999486923218,11,neutral
131,1.172700047492981,11,neutral
132,1.1851999759674072,11,neutral
133,1.197100043296814,11,neutral
134,1.2128000259399414,11,neutral
135,1.1859999895095823,11,neutral
136,1.1727999448776243,11,neutral
137,1.2355999946594238,11,neutral
138,1.2372000217437744,11,neutral
139,1.2186000347137451,11,neutral
140,1.197700023651123,11,neutral
141,1.1675000190734863,11,neutral
142,1.1705000400543213,11,neutral
143,1.198799967765808,11,neutral
144,1.1806000471115112,11,neutral
145,1.1476000547409058,11,neutral
146,1.1603000164031982,11,neutral
147,1.160599946975708,11,neutral
148,1.1684999465942385,11,neutral
149,1.173699975013733,11,neutral
150,1.194100022315979,11,neutral
151,1.1615999937057495,11,neutral
152,1.1937999725341797,11,neutral
153,1.1583000421524048,11,neutral
154,1.179800033569336,11,neutral
155,1.1949000358581543,11,neutral
156,1.1900999546051023,11,neutral
0,1.132200002670288,12,neutral
1,1.1813000440597534,12,neutral
2,1.2072999477386477,12,neutral
3,1.152999997138977,12,neutral
4,1.1303000450134275,12,neutral
5,1.1647000312805176,12,neutral
6,1.1705000400543213,12,neutral
7,1.1686999797821045,12,neutral
8,1.1908999681472778,12,neutral
9,1.1979999542236328,12,neutral
10,1.205399990081787,12,neutral
11,1.2142000198364258,12,neutral
12,1.2216999530792236,12,neutral
13,1.2192000150680542,12,neutral
14,1.2020000219345093,12,neutral
15,1.180799961090088,12,neutral
16,1.1793999671936035,12,neutral
17,1.1775000095367432,12,neutral
18,1.1842999458312988,12,neutral
19,1.227300047874451,12,neutral
20,1.1800999641418457,12,neutral
21,1.2379000186920166,12,neutral
22,1.1216000318527222,12,neutral
23,1.1606999635696411,12,neutral
24,1.0845999717712402,12,neutral
25,1.1366000175476074,12,neutral
26,1.1208000183105469,12,neutral
27,1.0670000314712524,12,neutral
28,1.1240999698638916,12,neutral
29,1.1435999870300293,12,neutral
30,1.0981999635696411,12,neutral
31,1.1542999744415283,12,neutral
32,1.138800024986267,12,neutral
33,1.1517000198364258,12,neutral
34,1.1682000160217283,12,neutral
35,1.1620999574661257,12,neutral
36,1.159600019454956,12,neutral
37,1.1811000108718872,12,neutral
38,1.1719000339508057,12,neutral
39,1.1406999826431274,12,neutral
40,1.1448999643325806,12,neutral
41,1.1865999698638916,12,neutral
42,1.1857000589370728,12,neutral
43,1.1907000541687012,12,neutral
44,1.2626999616622925,12,neutral
45,1.2094999551773071,12,neutral
46,1.1710000038146973,12,neutral
47,1.0995999574661257,12,neutral
48,1.1375999450683594,12,neutral
49,1.1309000253677368,12,neutral
50,1.1087000370025637,12,neutral
51,1.1064000129699707,12,neutral
52,1.098399996757507,12,neutral
53,1.120300054550171,12,neutral
54,1.2202999591827393,12,neutral
55,1.125,12,neutral
56,1.180500030517578,12,neutral
57,1.159600019454956,12,neutral
58,1.136299967765808,12,neutral
59,1.1109999418258667,12,neutral
60,1.0936000347137451,12,neutral
